Booking_ID,User_ID,Car_ID,City,Car_Model,Category,Booking_Date,Rental_Days,Total_Amount,Year,Month,DayOfWeek,Week,Amount_per_Day
401,144,271,Mumbai,Maruti Alto,SUV,2025-02-04,4,9782,2025,2025-02,Tuesday,2025-02-03/2025-02-09,2445.5
402,111,272,Pune,Swift Dzire,Sedan,2025-02-05,5,12659,2025,2025-02,Wednesday,2025-02-03/2025-02-09,2531.8
403,120,257,Bangalore,Swift Dzire,SUV,2025-02-06,2,2627,2025,2025-02,Thursday,2025-02-03/2025-02-09,1313.5
404,179,230,Pune,Maruti Alto,Sedan,2025-02-07,9,8820,2025,2025-02,Friday,2025-02-03/2025-02-09,980.0
405,152,205,Bangalore,Tata Nexon,Hatchback,2025-02-08,1,2948,2025,2025-02,Saturday,2025-02-03/2025-02-09,2948.0
406,136,276,Pune,Maruti Alto,SUV,2025-02-09,1,7830,2025,2025-02,Sunday,2025-02-03/2025-02-09,7830.0
407,135,289,Mumbai,Hyundai Creta,Hatchback,2025-02-10,3,4524,2025,2025-02,Monday,2025-02-10/2025-02-16,1508.0
408,172,234,Pune,Hyundai Creta,Hatchback,2025-02-11,5,13305,2025,2025-02,Tuesday,2025-02-10/2025-02-16,2661.0
409,126,213,Mumbai,Tata Nexon,SUV,2025-02-12,5,11707,2025,2025-02,Wednesday,2025-02-10/2025-02-16,2341.4
410,185,209,Bangalore,Swift Dzire,Sedan,2025-02-13,6,12930,2025,2025-02,Thursday,2025-02-10/2025-02-16,2155.0
411,142,255,Delhi,Swift Dzire,Sedan,2025-02-14,1,11072,2025,2025-02,Friday,2025-02-10/2025-02-16,11072.0
412,122,294,Delhi,Tata Nexon,SUV,2025-02-15,6,10133,2025,2025-02,Saturday,2025-02-10/2025-02-16,1688.8333333333333
413,107,287,Bangalore,Hyundai Creta,Hatchback,2025-02-16,1,6187,2025,2025-02,Sunday,2025-02-10/2025-02-16,6187.0
414,140,254,Delhi,Hyundai Creta,Sedan,2025-02-17,9,12897,2025,2025-02,Monday,2025-02-17/2025-02-23,1433.0
415,111,213,Pune,Swift Dzire,Sedan,2025-02-18,7,5454,2025,2025-02,Tuesday,2025-02-17/2025-02-23,779.1428571428571
416,114,204,Delhi,Swift Dzire,SUV,2025-02-19,7,13509,2025,2025-02,Wednesday,2025-02-17/2025-02-23,1929.857142857143
417,154,299,Delhi,Maruti Alto,Sedan,2025-02-20,6,14882,2025,2025-02,Thursday,2025-02-17/2025-02-23,2480.3333333333335
418,149,286,Delhi,Maruti Alto,SUV,2025-02-21,6,8314,2025,2025-02,Friday,2025-02-17/2025-02-23,1385.6666666666667
419,159,250,Pune,Kia Seltos,SUV,2025-02-22,2,7814,2025,2025-02,Saturday,2025-02-17/2025-02-23,3907.0
420,125,201,Mumbai,Hyundai Creta,Hatchback,2025-02-23,9,5507,2025,2025-02,Sunday,2025-02-17/2025-02-23,611.8888888888889
421,167,287,Bangalore,Kia Seltos,SUV,2025-02-24,3,11595,2025,2025-02,Monday,2025-02-24/2025-03-02,3865.0
422,150,284,Bangalore,Hyundai Creta,SUV,2025-02-25,6,6758,2025,2025-02,Tuesday,2025-02-24/2025-03-02,1126.3333333333333
423,145,242,Bangalore,Tata Nexon,Sedan,2025-02-26,6,4963,2025,2025-02,Wednesday,2025-02-24/2025-03-02,827.1666666666666
424,161,240,Delhi,Swift Dzire,SUV,2025-02-27,8,9556,2025,2025-02,Thursday,2025-02-24/2025-03-02,1194.5
425,139,208,Mumbai,Hyundai Creta,Sedan,2025-02-28,5,14740,2025,2025-02,Friday,2025-02-24/2025-03-02,2948.0
426,185,225,Mumbai,Hyundai Creta,SUV,2025-03-01,7,12962,2025,2025-03,Saturday,2025-02-24/2025-03-02,1851.7142857142858
427,104,235,Pune,Kia Seltos,SUV,2025-03-02,2,5054,2025,2025-03,Sunday,2025-02-24/2025-03-02,2527.0
428,190,297,Pune,Tata Nexon,Hatchback,2025-03-03,5,14630,2025,2025-03,Monday,2025-03-03/2025-03-09,2926.0
429,126,264,Mumbai,Kia Seltos,Hatchback,2025-03-04,6,2798,2025,2025-03,Tuesday,2025-03-03/2025-03-09,466.3333333333333
430,144,282,Delhi,Hyundai Creta,SUV,2025-03-05,9,3940,2025,2025-03,Wednesday,2025-03-03/2025-03-09,437.77777777777777
431,155,232,Delhi,Swift Dzire,Hatchback,2025-03-06,5,1212,2025,2025-03,Thursday,2025-03-03/2025-03-09,242.4
432,143,236,Bangalore,Hyundai Creta,Sedan,2025-03-07,5,11645,2025,2025-03,Friday,2025-03-03/2025-03-09,2329.0
433,195,232,Bangalore,Kia Seltos,Hatchback,2025-03-08,5,8246,2025,2025-03,Saturday,2025-03-03/2025-03-09,1649.2
434,160,287,Mumbai,Swift Dzire,Hatchback,2025-03-09,6,6325,2025,2025-03,Sunday,2025-03-03/2025-03-09,1054.1666666666667
435,197,242,Pune,Maruti Alto,Hatchback,2025-03-10,3,10655,2025,2025-03,Monday,2025-03-10/2025-03-16,3551.6666666666665
436,181,281,Bangalore,Maruti Alto,Sedan,2025-03-11,1,10199,2025,2025-03,Tuesday,2025-03-10/2025-03-16,10199.0
437,139,268,Delhi,Hyundai Creta,Sedan,2025-03-12,1,10533,2025,2025-03,Wednesday,2025-03-10/2025-03-16,10533.0
438,128,229,Pune,Tata Nexon,Hatchback,2025-03-13,4,2322,2025,2025-03,Thursday,2025-03-10/2025-03-16,580.5
439,102,248,Mumbai,Maruti Alto,Sedan,2025-03-14,5,5034,2025,2025-03,Friday,2025-03-10/2025-03-16,1006.8
440,198,266,Bangalore,Tata Nexon,SUV,2025-03-15,7,3938,2025,2025-03,Saturday,2025-03-10/2025-03-16,562.5714285714286
441,127,248,Mumbai,Kia Seltos,Sedan,2025-03-16,3,1026,2025,2025-03,Sunday,2025-03-10/2025-03-16,342.0
442,180,288,Mumbai,Tata Nexon,Hatchback,2025-03-17,8,8279,2025,2025-03,Monday,2025-03-17/2025-03-23,1034.875
443,199,232,Bangalore,Maruti Alto,SUV,2025-03-18,1,8766,2025,2025-03,Tuesday,2025-03-17/2025-03-23,8766.0
444,190,245,Pune,Swift Dzire,Hatchback,2025-03-19,1,3391,2025,2025-03,Wednesday,2025-03-17/2025-03-23,3391.0
445,171,270,Mumbai,Tata Nexon,SUV,2025-03-20,6,12048,2025,2025-03,Thursday,2025-03-17/2025-03-23,2008.0
446,145,227,Delhi,Kia Seltos,Hatchback,2025-03-21,1,4352,2025,2025-03,Friday,2025-03-17/2025-03-23,4352.0
447,187,292,Pune,Hyundai Creta,SUV,2025-03-22,7,8402,2025,2025-03,Saturday,2025-03-17/2025-03-23,1200.2857142857142
448,112,293,Pune,Hyundai Creta,Sedan,2025-03-23,3,11210,2025,2025-03,Sunday,2025-03-17/2025-03-23,3736.6666666666665
449,101,229,Pune,Swift Dzire,Hatchback,2025-03-24,6,7369,2025,2025-03,Monday,2025-03-24/2025-03-30,1228.1666666666667
450,108,288,Mumbai,Hyundai Creta,Hatchback,2025-03-25,5,3679,2025,2025-03,Tuesday,2025-03-24/2025-03-30,735.8
451,147,273,Mumbai,Tata Nexon,Sedan,2025-03-26,1,13507,2025,2025-03,Wednesday,2025-03-24/2025-03-30,13507.0
452,153,205,Pune,Maruti Alto,Hatchback,2025-03-27,6,4643,2025,2025-03,Thursday,2025-03-24/2025-03-30,773.8333333333334
453,178,266,Pune,Swift Dzire,Sedan,2025-03-28,4,12477,2025,2025-03,Friday,2025-03-24/2025-03-30,3119.25
454,132,231,Bangalore,Maruti Alto,SUV,2025-03-29,9,7291,2025,2025-03,Saturday,2025-03-24/2025-03-30,810.1111111111111
455,155,276,Pune,Swift Dzire,Sedan,2025-03-30,1,13246,2025,2025-03,Sunday,2025-03-24/2025-03-30,13246.0
456,196,262,Mumbai,Hyundai Creta,Hatchback,2025-03-31,1,13977,2025,2025-03,Monday,2025-03-31/2025-04-06,13977.0
457,188,283,Mumbai,Kia Seltos,Sedan,2025-04-01,3,10251,2025,2025-04,Tuesday,2025-03-31/2025-04-06,3417.0
458,191,230,Pune,Kia Seltos,Hatchback,2025-04-02,9,11368,2025,2025-04,Wednesday,2025-03-31/2025-04-06,1263.111111111111
459,132,260,Delhi,Hyundai Creta,SUV,2025-04-03,6,14336,2025,2025-04,Thursday,2025-03-31/2025-04-06,2389.3333333333335
460,189,264,Pune,Maruti Alto,SUV,2025-04-04,3,7209,2025,2025-04,Friday,2025-03-31/2025-04-06,2403.0
461,168,266,Mumbai,Kia Seltos,Sedan,2025-04-05,9,1366,2025,2025-04,Saturday,2025-03-31/2025-04-06,151.77777777777777
462,130,268,Pune,Swift Dzire,Sedan,2025-04-06,1,11312,2025,2025-04,Sunday,2025-03-31/2025-04-06,11312.0
463,148,219,Pune,Hyundai Creta,SUV,2025-04-07,1,2055,2025,2025-04,Monday,2025-04-07/2025-04-13,2055.0
464,129,292,Pune,Tata Nexon,SUV,2025-04-08,2,7079,2025,2025-04,Tuesday,2025-04-07/2025-04-13,3539.5
465,175,205,Pune,Maruti Alto,SUV,2025-04-09,8,13833,2025,2025-04,Wednesday,2025-04-07/2025-04-13,1729.125
466,159,271,Mumbai,Maruti Alto,Sedan,2025-04-10,7,2281,2025,2025-04,Thursday,2025-04-07/2025-04-13,325.85714285714283
467,156,227,Mumbai,Tata Nexon,Hatchback,2025-04-11,3,10880,2025,2025-04,Friday,2025-04-07/2025-04-13,3626.6666666666665
468,124,243,Pune,Kia Seltos,Hatchback,2025-04-12,7,14555,2025,2025-04,Saturday,2025-04-07/2025-04-13,2079.285714285714
469,115,249,Delhi,Hyundai Creta,Hatchback,2025-04-13,7,4644,2025,2025-04,Sunday,2025-04-07/2025-04-13,663.4285714285714
470,172,232,Pune,Swift Dzire,Hatchback,2025-04-14,8,6051,2025,2025-04,Monday,2025-04-14/2025-04-20,756.375
471,104,250,Mumbai,Maruti Alto,Hatchback,2025-04-15,3,14543,2025,2025-04,Tuesday,2025-04-14/2025-04-20,4847.666666666667
472,147,294,Delhi,Kia Seltos,Sedan,2025-04-16,5,13386,2025,2025-04,Wednesday,2025-04-14/2025-04-20,2677.2
473,145,237,Pune,Maruti Alto,Sedan,2025-04-17,6,4485,2025,2025-04,Thursday,2025-04-14/2025-04-20,747.5
474,187,211,Bangalore,Kia Seltos,Sedan,2025-04-18,4,1485,2025,2025-04,Friday,2025-04-14/2025-04-20,371.25
475,180,283,Mumbai,Kia Seltos,Hatchback,2025-04-19,6,13821,2025,2025-04,Saturday,2025-04-14/2025-04-20,2303.5
476,132,226,Delhi,Maruti Alto,Sedan,2025-04-20,8,6156,2025,2025-04,Sunday,2025-04-14/2025-04-20,769.5
477,149,296,Mumbai,Swift Dzire,Hatchback,2025-04-21,9,10378,2025,2025-04,Monday,2025-04-21/2025-04-27,1153.111111111111
478,191,237,Mumbai,Kia Seltos,Sedan,2025-04-22,1,7471,2025,2025-04,Tuesday,2025-04-21/2025-04-27,7471.0
479,170,200,Bangalore,Hyundai Creta,Sedan,2025-04-23,6,7331,2025,2025-04,Wednesday,2025-04-21/2025-04-27,1221.8333333333333
480,130,272,Delhi,Tata Nexon,Sedan,2025-04-24,3,14403,2025,2025-04,Thursday,2025-04-21/2025-04-27,4801.0
481,145,284,Bangalore,Maruti Alto,Hatchback,2025-04-25,7,8691,2025,2025-04,Friday,2025-04-21/2025-04-27,1241.5714285714287
482,102,208,Pune,Tata Nexon,Hatchback,2025-04-26,8,3714,2025,2025-04,Saturday,2025-04-21/2025-04-27,464.25
483,143,237,Delhi,Hyundai Creta,SUV,2025-04-27,2,8218,2025,2025-04,Sunday,2025-04-21/2025-04-27,4109.0
484,144,259,Bangalore,Swift Dzire,Hatchback,2025-04-28,2,10356,2025,2025-04,Monday,2025-04-28/2025-05-04,5178.0
485,100,296,Mumbai,Swift Dzire,Hatchback,2025-04-29,1,9444,2025,2025-04,Tuesday,2025-04-28/2025-05-04,9444.0
486,180,280,Mumbai,Kia Seltos,Hatchback,2025-04-30,3,9648,2025,2025-04,Wednesday,2025-04-28/2025-05-04,3216.0
487,112,225,Delhi,Kia Seltos,Hatchback,2025-05-01,9,2967,2025,2025-05,Thursday,2025-04-28/2025-05-04,329.6666666666667
488,188,287,Pune,Swift Dzire,Hatchback,2025-05-02,9,11433,2025,2025-05,Friday,2025-04-28/2025-05-04,1270.3333333333333
489,156,291,Mumbai,Hyundai Creta,Hatchback,2025-05-03,3,11033,2025,2025-05,Saturday,2025-04-28/2025-05-04,3677.6666666666665
490,122,260,Delhi,Hyundai Creta,Hatchback,2025-05-04,7,1497,2025,2025-05,Sunday,2025-04-28/2025-05-04,213.85714285714286
491,188,214,Delhi,Tata Nexon,Hatchback,2025-05-05,1,14759,2025,2025-05,Monday,2025-05-05/2025-05-11,14759.0
492,153,214,Mumbai,Kia Seltos,SUV,2025-05-06,6,8089,2025,2025-05,Tuesday,2025-05-05/2025-05-11,1348.1666666666667
493,138,290,Mumbai,Tata Nexon,Hatchback,2025-05-07,1,11536,2025,2025-05,Wednesday,2025-05-05/2025-05-11,11536.0
494,178,242,Delhi,Kia Seltos,SUV,2025-05-08,5,7380,2025,2025-05,Thursday,2025-05-05/2025-05-11,1476.0
495,161,250,Mumbai,Swift Dzire,SUV,2025-05-09,4,9085,2025,2025-05,Friday,2025-05-05/2025-05-11,2271.25
496,162,238,Mumbai,Kia Seltos,Hatchback,2025-05-10,7,1078,2025,2025-05,Saturday,2025-05-05/2025-05-11,154.0
497,133,261,Delhi,Kia Seltos,Sedan,2025-05-11,2,8342,2025,2025-05,Sunday,2025-05-05/2025-05-11,4171.0
498,191,232,Pune,Swift Dzire,Sedan,2025-05-12,1,12935,2025,2025-05,Monday,2025-05-12/2025-05-18,12935.0
499,154,280,Delhi,Tata Nexon,SUV,2025-05-13,6,9304,2025,2025-05,Tuesday,2025-05-12/2025-05-18,1550.6666666666667
500,155,216,Pune,Swift Dzire,Sedan,2025-05-14,2,9302,2025,2025-05,Wednesday,2025-05-12/2025-05-18,4651.0
501,140,244,Bangalore,Swift Dzire,SUV,2025-05-15,3,8290,2025,2025-05,Thursday,2025-05-12/2025-05-18,2763.3333333333335
502,175,234,Bangalore,Maruti Alto,SUV,2025-05-16,8,3570,2025,2025-05,Friday,2025-05-12/2025-05-18,446.25
503,123,210,Mumbai,Swift Dzire,Hatchback,2025-05-17,6,3768,2025,2025-05,Saturday,2025-05-12/2025-05-18,628.0
504,163,299,Bangalore,Maruti Alto,Sedan,2025-05-18,8,5928,2025,2025-05,Sunday,2025-05-12/2025-05-18,741.0
505,176,206,Mumbai,Maruti Alto,Hatchback,2025-05-19,2,4239,2025,2025-05,Monday,2025-05-19/2025-05-25,2119.5
506,141,233,Delhi,Maruti Alto,Sedan,2025-05-20,1,4654,2025,2025-05,Tuesday,2025-05-19/2025-05-25,4654.0
507,180,288,Mumbai,Hyundai Creta,Sedan,2025-05-21,9,4312,2025,2025-05,Wednesday,2025-05-19/2025-05-25,479.1111111111111
508,198,297,Delhi,Kia Seltos,Sedan,2025-05-22,5,1175,2025,2025-05,Thursday,2025-05-19/2025-05-25,235.0
509,108,273,Bangalore,Swift Dzire,Sedan,2025-05-23,2,10979,2025,2025-05,Friday,2025-05-19/2025-05-25,5489.5
510,142,263,Pune,Hyundai Creta,Sedan,2025-05-24,2,10557,2025,2025-05,Saturday,2025-05-19/2025-05-25,5278.5
511,114,233,Delhi,Swift Dzire,Sedan,2025-05-25,2,9350,2025,2025-05,Sunday,2025-05-19/2025-05-25,4675.0
512,141,209,Delhi,Kia Seltos,SUV,2025-05-26,3,12502,2025,2025-05,Monday,2025-05-26/2025-06-01,4167.333333333333
513,150,270,Bangalore,Swift Dzire,Sedan,2025-05-27,8,3889,2025,2025-05,Tuesday,2025-05-26/2025-06-01,486.125
514,152,275,Pune,Tata Nexon,Hatchback,2025-05-28,5,6485,2025,2025-05,Wednesday,2025-05-26/2025-06-01,1297.0
515,131,256,Bangalore,Tata Nexon,Sedan,2025-05-29,1,13545,2025,2025-05,Thursday,2025-05-26/2025-06-01,13545.0
516,178,266,Pune,Tata Nexon,Hatchback,2025-05-30,9,1662,2025,2025-05,Friday,2025-05-26/2025-06-01,184.66666666666666
517,196,242,Pune,Kia Seltos,Sedan,2025-05-31,7,14219,2025,2025-05,Saturday,2025-05-26/2025-06-01,2031.2857142857142
518,109,295,Pune,Hyundai Creta,SUV,2025-06-01,3,5973,2025,2025-06,Sunday,2025-05-26/2025-06-01,1991.0
519,138,279,Mumbai,Swift Dzire,Hatchback,2025-06-02,9,6628,2025,2025-06,Monday,2025-06-02/2025-06-08,736.4444444444445
520,177,283,Mumbai,Tata Nexon,SUV,2025-06-03,4,3942,2025,2025-06,Tuesday,2025-06-02/2025-06-08,985.5
521,142,263,Pune,Kia Seltos,Hatchback,2025-06-04,3,12650,2025,2025-06,Wednesday,2025-06-02/2025-06-08,4216.666666666667
522,174,272,Mumbai,Swift Dzire,Hatchback,2025-06-05,3,14253,2025,2025-06,Thursday,2025-06-02/2025-06-08,4751.0
523,126,283,Delhi,Swift Dzire,Sedan,2025-06-06,3,1342,2025,2025-06,Friday,2025-06-02/2025-06-08,447.3333333333333
524,118,205,Bangalore,Hyundai Creta,Sedan,2025-06-07,1,10509,2025,2025-06,Saturday,2025-06-02/2025-06-08,10509.0
525,114,209,Mumbai,Tata Nexon,Hatchback,2025-06-08,4,13886,2025,2025-06,Sunday,2025-06-02/2025-06-08,3471.5
526,137,204,Bangalore,Swift Dzire,Sedan,2025-06-09,5,3608,2025,2025-06,Monday,2025-06-09/2025-06-15,721.6
527,148,241,Bangalore,Swift Dzire,Sedan,2025-06-10,1,9067,2025,2025-06,Tuesday,2025-06-09/2025-06-15,9067.0
528,129,205,Pune,Swift Dzire,SUV,2025-06-11,8,8637,2025,2025-06,Wednesday,2025-06-09/2025-06-15,1079.625
529,165,285,Pune,Hyundai Creta,Hatchback,2025-06-12,4,4322,2025,2025-06,Thursday,2025-06-09/2025-06-15,1080.5
530,169,213,Pune,Hyundai Creta,SUV,2025-06-13,2,9214,2025,2025-06,Friday,2025-06-09/2025-06-15,4607.0
531,143,273,Pune,Swift Dzire,SUV,2025-06-14,3,11661,2025,2025-06,Saturday,2025-06-09/2025-06-15,3887.0
532,187,229,Mumbai,Kia Seltos,SUV,2025-06-15,7,5495,2025,2025-06,Sunday,2025-06-09/2025-06-15,785.0
533,131,244,Delhi,Kia Seltos,Hatchback,2025-06-16,5,1537,2025,2025-06,Monday,2025-06-16/2025-06-22,307.4
534,186,279,Bangalore,Kia Seltos,Hatchback,2025-06-17,1,9012,2025,2025-06,Tuesday,2025-06-16/2025-06-22,9012.0
535,162,287,Pune,Swift Dzire,SUV,2025-06-18,8,3606,2025,2025-06,Wednesday,2025-06-16/2025-06-22,450.75
536,146,276,Bangalore,Swift Dzire,Sedan,2025-06-19,1,6692,2025,2025-06,Thursday,2025-06-16/2025-06-22,6692.0
537,172,256,Delhi,Tata Nexon,Hatchback,2025-06-20,5,7111,2025,2025-06,Friday,2025-06-16/2025-06-22,1422.2
538,106,286,Delhi,Tata Nexon,Hatchback,2025-06-21,6,12426,2025,2025-06,Saturday,2025-06-16/2025-06-22,2071.0
539,112,239,Pune,Kia Seltos,SUV,2025-06-22,3,9417,2025,2025-06,Sunday,2025-06-16/2025-06-22,3139.0
540,139,265,Bangalore,Tata Nexon,SUV,2025-06-23,8,6499,2025,2025-06,Monday,2025-06-23/2025-06-29,812.375
541,105,273,Pune,Maruti Alto,Sedan,2025-06-24,1,5267,2025,2025-06,Tuesday,2025-06-23/2025-06-29,5267.0
542,184,257,Mumbai,Maruti Alto,Hatchback,2025-06-25,9,1583,2025,2025-06,Wednesday,2025-06-23/2025-06-29,175.88888888888889
543,107,212,Mumbai,Kia Seltos,SUV,2025-06-26,9,9188,2025,2025-06,Thursday,2025-06-23/2025-06-29,1020.8888888888889
544,112,238,Bangalore,Maruti Alto,Sedan,2025-06-27,8,14402,2025,2025-06,Friday,2025-06-23/2025-06-29,1800.25
545,188,272,Pune,Maruti Alto,Hatchback,2025-06-28,3,4079,2025,2025-06,Saturday,2025-06-23/2025-06-29,1359.6666666666667
546,160,277,Bangalore,Tata Nexon,SUV,2025-06-29,9,4695,2025,2025-06,Sunday,2025-06-23/2025-06-29,521.6666666666666
547,183,213,Mumbai,Maruti Alto,Sedan,2025-06-30,2,1244,2025,2025-06,Monday,2025-06-30/2025-07-06,622.0
548,199,227,Mumbai,Tata Nexon,Hatchback,2025-07-01,5,12137,2025,2025-07,Tuesday,2025-06-30/2025-07-06,2427.4
549,187,277,Mumbai,Kia Seltos,Sedan,2025-07-02,5,2570,2025,2025-07,Wednesday,2025-06-30/2025-07-06,514.0
550,163,293,Pune,Kia Seltos,SUV,2025-07-03,4,2803,2025,2025-07,Thursday,2025-06-30/2025-07-06,700.75
551,180,290,Mumbai,Kia Seltos,Hatchback,2025-07-04,5,13599,2025,2025-07,Friday,2025-06-30/2025-07-06,2719.8
552,102,246,Delhi,Kia Seltos,Hatchback,2025-07-05,2,11962,2025,2025-07,Saturday,2025-06-30/2025-07-06,5981.0
553,167,211,Delhi,Hyundai Creta,Sedan,2025-07-06,1,11061,2025,2025-07,Sunday,2025-06-30/2025-07-06,11061.0
554,158,297,Pune,Tata Nexon,Sedan,2025-07-07,5,13518,2025,2025-07,Monday,2025-07-07/2025-07-13,2703.6
555,127,214,Pune,Kia Seltos,SUV,2025-07-08,5,14912,2025,2025-07,Tuesday,2025-07-07/2025-07-13,2982.4
556,146,292,Bangalore,Tata Nexon,SUV,2025-07-09,7,1921,2025,2025-07,Wednesday,2025-07-07/2025-07-13,274.42857142857144
557,125,296,Bangalore,Maruti Alto,Sedan,2025-07-10,4,14663,2025,2025-07,Thursday,2025-07-07/2025-07-13,3665.75
558,188,229,Bangalore,Hyundai Creta,Hatchback,2025-07-11,7,8731,2025,2025-07,Friday,2025-07-07/2025-07-13,1247.2857142857142
559,165,295,Pune,Swift Dzire,Sedan,2025-07-12,1,11856,2025,2025-07,Saturday,2025-07-07/2025-07-13,11856.0
560,151,283,Pune,Tata Nexon,Hatchback,2025-07-13,5,10525,2025,2025-07,Sunday,2025-07-07/2025-07-13,2105.0
561,176,263,Mumbai,Kia Seltos,SUV,2025-07-14,1,13151,2025,2025-07,Monday,2025-07-14/2025-07-20,13151.0
562,127,253,Mumbai,Tata Nexon,SUV,2025-07-15,7,7788,2025,2025-07,Tuesday,2025-07-14/2025-07-20,1112.5714285714287
563,184,249,Pune,Maruti Alto,Hatchback,2025-07-16,2,2879,2025,2025-07,Wednesday,2025-07-14/2025-07-20,1439.5
564,154,275,Pune,Maruti Alto,SUV,2025-07-17,7,9622,2025,2025-07,Thursday,2025-07-14/2025-07-20,1374.5714285714287
565,185,240,Mumbai,Hyundai Creta,Hatchback,2025-07-18,3,14028,2025,2025-07,Friday,2025-07-14/2025-07-20,4676.0
566,108,281,Bangalore,Hyundai Creta,Sedan,2025-07-19,2,3841,2025,2025-07,Saturday,2025-07-14/2025-07-20,1920.5
567,183,277,Bangalore,Swift Dzire,Sedan,2025-07-20,6,10092,2025,2025-07,Sunday,2025-07-14/2025-07-20,1682.0
568,178,281,Mumbai,Maruti Alto,SUV,2025-07-21,7,4099,2025,2025-07,Monday,2025-07-21/2025-07-27,585.5714285714286
569,164,222,Mumbai,Swift Dzire,Sedan,2025-07-22,3,12113,2025,2025-07,Tuesday,2025-07-21/2025-07-27,4037.6666666666665
570,172,227,Bangalore,Swift Dzire,Hatchback,2025-07-23,8,5467,2025,2025-07,Wednesday,2025-07-21/2025-07-27,683.375
571,183,242,Mumbai,Tata Nexon,Hatchback,2025-07-24,2,1054,2025,2025-07,Thursday,2025-07-21/2025-07-27,527.0
572,130,268,Delhi,Swift Dzire,SUV,2025-07-25,6,8973,2025,2025-07,Friday,2025-07-21/2025-07-27,1495.5
573,143,289,Mumbai,Maruti Alto,SUV,2025-07-26,3,11229,2025,2025-07,Saturday,2025-07-21/2025-07-27,3743.0
574,194,270,Pune,Maruti Alto,SUV,2025-07-27,9,2154,2025,2025-07,Sunday,2025-07-21/2025-07-27,239.33333333333334
575,124,295,Bangalore,Tata Nexon,SUV,2025-07-28,1,14278,2025,2025-07,Monday,2025-07-28/2025-08-03,14278.0
576,196,221,Bangalore,Kia Seltos,Sedan,2025-07-29,4,5841,2025,2025-07,Tuesday,2025-07-28/2025-08-03,1460.25
577,193,297,Delhi,Hyundai Creta,Hatchback,2025-07-30,8,13025,2025,2025-07,Wednesday,2025-07-28/2025-08-03,1628.125
578,182,270,Bangalore,Maruti Alto,SUV,2025-07-31,1,5002,2025,2025-07,Thursday,2025-07-28/2025-08-03,5002.0
579,152,222,Mumbai,Tata Nexon,Hatchback,2025-08-01,7,9017,2025,2025-08,Friday,2025-07-28/2025-08-03,1288.142857142857
580,147,232,Pune,Kia Seltos,Hatchback,2025-08-02,5,10673,2025,2025-08,Saturday,2025-07-28/2025-08-03,2134.6
581,174,279,Delhi,Swift Dzire,Sedan,2025-08-03,6,6068,2025,2025-08,Sunday,2025-07-28/2025-08-03,1011.3333333333334
582,158,201,Bangalore,Tata Nexon,SUV,2025-08-04,3,1935,2025,2025-08,Monday,2025-08-04/2025-08-10,645.0
583,188,260,Pune,Kia Seltos,SUV,2025-08-05,3,8678,2025,2025-08,Tuesday,2025-08-04/2025-08-10,2892.6666666666665
584,195,286,Bangalore,Hyundai Creta,Hatchback,2025-08-06,4,3251,2025,2025-08,Wednesday,2025-08-04/2025-08-10,812.75
585,125,255,Mumbai,Tata Nexon,Hatchback,2025-08-07,9,1100,2025,2025-08,Thursday,2025-08-04/2025-08-10,122.22222222222223
586,174,229,Mumbai,Maruti Alto,Hatchback,2025-08-08,2,3343,2025,2025-08,Friday,2025-08-04/2025-08-10,1671.5
587,126,223,Bangalore,Tata Nexon,SUV,2025-08-09,5,3656,2025,2025-08,Saturday,2025-08-04/2025-08-10,731.2
588,104,274,Mumbai,Swift Dzire,Hatchback,2025-08-10,1,11058,2025,2025-08,Sunday,2025-08-04/2025-08-10,11058.0
589,144,293,Pune,Kia Seltos,Sedan,2025-08-11,1,13502,2025,2025-08,Monday,2025-08-11/2025-08-17,13502.0
590,156,265,Pune,Kia Seltos,Sedan,2025-08-12,9,13289,2025,2025-08,Tuesday,2025-08-11/2025-08-17,1476.5555555555557
591,128,239,Mumbai,Hyundai Creta,Sedan,2025-08-13,5,7248,2025,2025-08,Wednesday,2025-08-11/2025-08-17,1449.6
592,117,219,Mumbai,Swift Dzire,Sedan,2025-08-14,9,4230,2025,2025-08,Thursday,2025-08-11/2025-08-17,470.0
593,136,285,Bangalore,Kia Seltos,SUV,2025-08-15,6,13891,2025,2025-08,Friday,2025-08-11/2025-08-17,2315.1666666666665
594,194,228,Pune,Swift Dzire,SUV,2025-08-16,3,9080,2025,2025-08,Saturday,2025-08-11/2025-08-17,3026.6666666666665
595,106,205,Delhi,Hyundai Creta,Sedan,2025-08-17,8,9359,2025,2025-08,Sunday,2025-08-11/2025-08-17,1169.875
596,151,280,Pune,Maruti Alto,Hatchback,2025-08-18,7,10195,2025,2025-08,Monday,2025-08-18/2025-08-24,1456.4285714285713
597,137,210,Pune,Hyundai Creta,Hatchback,2025-08-19,2,8375,2025,2025-08,Tuesday,2025-08-18/2025-08-24,4187.5
598,117,262,Bangalore,Kia Seltos,Sedan,2025-08-20,4,10559,2025,2025-08,Wednesday,2025-08-18/2025-08-24,2639.75
599,111,259,Delhi,Kia Seltos,Sedan,2025-08-21,3,5536,2025,2025-08,Thursday,2025-08-18/2025-08-24,1845.3333333333333
600,170,227,Mumbai,Maruti Alto,Sedan,2025-08-22,6,2968,2025,2025-08,Friday,2025-08-18/2025-08-24,494.6666666666667
